Date,Open,High,Low,Close,Adj Close,Volume
12/13/2021,270.179993,274.350006,261.549988,264.019989,264.019989,1875100
12/14/2021,259.98999,259.98999,240.300003,241,241,4426300
12/15/2021,237.139999,239.410004,215.660004,226.5,226.5,4645200
12/16/2021,227.520004,230.050003,197.429993,204.119995,204.119995,6309800
12/17/2021,200.529999,224.990005,194.695007,223.589996,223.589996,6777200
12/20/2021,219.589996,221.970001,204.985001,205.610001,205.610001,3004000
12/21/2021,209,227.169998,207.009995,227,227,2737900
12/22/2021,226.089996,238.089996,225.490005,237.839996,237.839996,2348300
12/23/2021,238,245.830002,236.380005,240.779999,240.779999,2105200
12/27/2021,239.850006,241.990005,231.089996,232.179993,232.179993,1496000
12/28/2021,233,237.214996,229.970001,233.759995,233.759995,1185600
12/29/2021,234.289993,234.289993,224.779999,225.289993,225.289993,977900
12/30/2021,225.289993,237.729996,224.856003,233.080002,233.080002,1246600
12/31/2021,232.490005,234.309998,225.710007,231.789993,231.789993,1673200
1/3/2022,234.380005,239.639999,228.990005,239.630005,239.630005,1045500
1/4/2022,238.300003,240.585007,209.154999,220.940002,220.940002,2627200
1/5/2022,217.690002,218.190002,197.490005,198,198,2962600
1/6/2022,196.630005,202.690002,184.380005,191.380005,191.380005,4489200
1/7/2022,188.729996,195.979996,184.580002,184.710007,184.710007,3044500
1/10/2022,180,183.759995,171.809998,183.440002,183.440002,4592700
1/11/2022,179.440002,193.229996,178.5,186.199997,186.199997,2333600
1/12/2022,184.759995,186,173.285004,177.529999,177.529999,4508100
1/13/2022,179.990005,180.574997,161.25,163,163,3925800
1/14/2022,160.610001,165.5,147.669998,156.389999,156.389999,7179100
1/18/2022,152.119995,169.889999,148.220001,162.089996,162.089996,4970500
1/19/2022,163.229996,168.539993,153.020004,157.130005,157.130005,4010200
1/20/2022,158.050003,175.399994,157.270004,157.990005,157.990005,4877700
1/21/2022,153.669998,155.479996,133.880005,135.649994,135.649994,5721100
1/24/2022,132,160.729996,130.25,157.899994,157.899994,7551200
1/25/2022,153,159.949997,139.649994,146.529999,146.529999,5543000
1/26/2022,153.169998,155,137.75,140.949997,140.949997,4193900
1/27/2022,142.610001,144.830002,133.419998,141.679993,141.679993,3811900
1/28/2022,144.729996,151.789993,134.692001,145.990005,145.990005,2968100
1/31/2022,146.419998,163.149994,146.029999,162.059998,162.059998,3480900
2/1/2022,164.020004,166.509995,153.639999,164.779999,164.779999,3150900
2/2/2022,164.25,167,153.550003,158.399994,158.399994,2345400
2/3/2022,152.949997,155.559998,143.75,146.940002,146.940002,2559500
2/4/2022,150.039993,156.889999,144.490005,150.309998,150.309998,2426900
2/7/2022,148.690002,158.970993,143.759995,146.330002,146.330002,2031400
2/8/2022,143.619995,154.300003,142.669998,153.130005,153.130005,2119900
2/9/2022,156.660004,162.889999,152.190002,162.690002,162.690002,1760800
2/10/2022,156,163.179993,152.550003,154.539993,154.539993,3101000
2/11/2022,154.940002,159.020004,137.850006,141.350006,141.350006,3084700
2/14/2022,140.020004,146.729996,137.300003,140.630005,140.630005,3443100
2/15/2022,143.339996,147.399994,137.110001,142.5,142.5,2373200
2/16/2022,141,141.289993,133.029999,138.619995,138.619995,2394600
2/17/2022,137.350006,145.770004,132.559998,135.229996,135.229996,2812500
2/18/2022,135.410004,137.759995,125.25,126.400002,126.400002,2846500
2/22/2022,125.019997,128.75,116.93,119.25,119.25,3139000
2/23/2022,119.260002,123.470001,113.285004,113.650002,113.650002,3348200
2/24/2022,107.639999,127.669998,107.5,126.050003,126.050003,6576500
2/25/2022,135.020004,156.679993,121.190002,152.570007,152.570007,11458100
2/28/2022,149.199997,155.919998,145.5,150.470001,150.470001,4589600
3/1/2022,148.729996,149.789993,135.320007,145.059998,145.059998,3880300
3/2/2022,142.889999,145,134.649994,138.610001,138.610001,3061500
3/3/2022,142.929993,144.130005,122.285004,123.330002,123.330002,4767000
3/4/2022,123.269997,123.5,102.190002,103.839996,103.839996,9892900
3/7/2022,106.879997,110.739998,99.709999,104.940002,104.940002,6718500
3/8/2022,105.870003,115.32,97.696999,105.199997,105.199997,5317200
3/9/2022,115,122.849998,113.010002,116.550003,116.550003,4108000
3/10/2022,114,114.949997,106.800003,113.480003,113.480003,2902700
3/11/2022,114.989998,118.239998,110.150002,113.790001,113.790001,3621000
3/14/2022,111.470001,121.18,104.529999,105.480003,105.480003,5162700
3/15/2022,106.449997,122.300003,104.029999,120.440002,120.440002,4916000
3/16/2022,123.519997,130.779999,120.910004,129.449997,129.449997,5923100
3/17/2022,126.410004,135.850006,124.559998,134.860001,134.860001,4988800
3/18/2022,133.809998,146.25,132.940002,142.429993,142.429993,5783500
3/21/2022,140.029999,144,133.5,136.309998,136.309998,4037100
3/22/2022,134.809998,143.979996,128.990005,141.279999,141.279999,4170900
3/23/2022,138.369995,150.839996,132.220001,141.190002,141.190002,3588100
3/24/2022,140.770004,149.070007,133.529999,148.649994,148.649994,2845800
3/25/2022,149.169998,149.690002,125.800003,128.520004,128.520004,5359800
3/28/2022,127,129.860001,119.610001,129.860001,129.860001,4058300
3/29/2022,134.75,140.119995,129.660004,138.690002,138.690002,3520900
3/30/2022,134.289993,138.645004,125.269997,125.980003,125.980003,3251200
3/31/2022,126.110001,126.550003,118.449997,119.290001,119.290001,2664000
4/1/2022,119.870003,123.349998,116.720001,119.459999,119.459999,2588500
4/4/2022,119.32,134.679993,119.32,132.960007,132.960007,4209300
4/5/2022,126.269997,129.429993,118.231003,121.459999,121.459999,4345100
4/6/2022,117.010002,117.110001,107.029999,113.730003,113.730003,4791000
4/7/2022,111.760002,116.148003,106.099998,111.230003,111.230003,4097300
4/8/2022,110.120003,113.940002,106.129997,107.309998,107.309998,3233800
4/11/2022,105,114.239998,102.559998,106.010002,106.010002,3666800
4/12/2022,106.639999,111.68,98.5,100.779999,100.779999,4698000
4/13/2022,99.730003,107.169998,97.050003,105.089996,105.089996,3266200
4/14/2022,105.639999,105.860001,98.120003,101.529999,101.529999,3128100
4/18/2022,99.82,100.400002,93.989998,96.550003,96.550003,3223100
4/19/2022,95.760002,103.419998,94.848999,101.769997,101.769997,2855900
4/20/2022,100.839996,101.790001,92.150002,92.5,92.5,10103200
4/21/2022,86.010002,95,79.279999,83.139999,83.139999,17302000
4/22/2022,88.410004,91.400002,82.25,83.75,83.75,18516500
4/25/2022,80.989998,82.57,75.339996,81.209999,81.209999,13634900
4/26/2022,81.190002,81.959999,70.18,70.489998,70.489998,11545100
4/27/2022,71.720001,79,63.360001,65.739998,65.739998,21794500
4/28/2022,66.529999,68.360001,58.23,64.370003,64.370003,16401900
4/29/2022,65,68.959999,57.404999,57.959999,57.959999,10951300
5/2/2022,57.419998,60.943001,55.279999,60.470001,60.470001,8982900
5/3/2022,58.009998,59.68,54.900002,57.330002,57.330002,9700900
5/4/2022,54.639999,59.849998,52.368999,59.650002,59.650002,10408300
5/5/2022,56.799999,56.994999,47.450001,48.919998,48.919998,11436900
5/6/2022,48.02,48.150002,40.759998,46.48,46.48,13184800
5/9/2022,46.349998,46.900002,38.419998,38.77,38.77,14869300
5/10/2022,41.285,42.02,35.080002,36.68,36.68,15723800
5/11/2022,35.73,38.639999,29.129999,30,30,22941800
5/12/2022,29.41,45.299999,28.35,37.400002,37.400002,41704100
5/13/2022,40.209999,45.450001,36.709999,38.310001,38.310001,25571000
5/16/2022,42.48,46.349998,37.900002,38.400002,38.400002,27920200
5/17/2022,39.77,41.740002,37.169998,41.599998,41.599998,13131900
5/18/2022,40.189999,40.257999,34.52,35.049999,35.049999,10480900
5/19/2022,35.060001,36.380001,31.799999,32.880001,32.880001,13666500
5/20/2022,33.59,33.689999,30.450001,33.57,33.57,10341200
5/23/2022,32.810001,33.209999,28.75,30.24,30.24,11191100
5/24/2022,29.629999,29.76,25.690001,26.65,26.65,11874000
5/25/2022,26.5,31.6,26.440001,30.959999,30.959999,18978700
5/26/2022,30.379999,32.990002,29.709999,31.09,31.09,8942000
5/27/2022,31.99,34.400002,31.700001,33.849998,33.849998,8703900
5/31/2022,33.360001,34.290001,28.809999,29.440001,29.440001,9861400
6/1/2022,29.459999,30.049999,26.309999,26.49,26.49,10270700
6/2/2022,26.15,30.639999,25.26,30.08,30.08,11900900
6/3/2022,29,29.42,26.27,26.52,26.52,9468700
6/6/2022,27.26,27.26,24.73,24.879999,24.879999,10537000
6/7/2022,24.16,25.450001,23.6,25.41,25.41,11166900
6/8/2022,25.219999,27.24,24.42,25.200001,25.200001,8300200
6/9/2022,25.290001,25.43,22.674999,23.129999,23.129999,10416700
6/10/2022,22.870001,23.74,21.610001,22.01,22.01,10436100
6/13/2022,20.389999,21.450001,19.799999,21.030001,21.030001,12019500
6/14/2022,21.41,22.33,20.235001,20.92,20.92,7511500
6/15/2022,21.959999,25.42,21.620001,24.43,24.43,18479600
6/16/2022,22.370001,23.690001,20.84,21.4,21.4,10673900
6/17/2022,21.709999,24.440001,21.6,24.27,24.27,12605000
6/21/2022,24.959999,27.42,24.799999,24.91,24.91,11799300
6/22/2022,24.059999,26.790001,24.059999,25.139999,25.139999,7499300
6/23/2022,25.43,28.809999,24.860001,28.639999,28.639999,11869900
6/24/2022,27.719999,31.559999,27.280001,31.52,31.52,15434500
6/27/2022,31.870001,32.369999,28.379999,30.34,30.34,8972700
6/28/2022,29.91,30.700001,24.559999,24.74,24.74,12979900
6/29/2022,24.17,24.559999,22.200001,23.110001,23.110001,12202800
6/30/2022,23,24.34,21.702,22.58,22.58,12363400
7/1/2022,22.959999,23.67,21.43,21.870001,21.870001,12506700
7/5/2022,21.299999,27.85,20.66,27.58,27.58,19781200
7/6/2022,27.34,28.389999,25.82,26.299999,26.299999,12873400
7/7/2022,26.27,26.940001,25.02,26.780001,26.780001,11001500
7/8/2022,25.879999,28.49,24.709999,25.09,25.09,12923200
7/11/2022,24.58,24.58,21.68,22.09,22.09,12672800
7/12/2022,22.540001,22.9,21.540001,22.07,22.07,7997300
7/13/2022,21,22.469999,20.18,20.969999,20.969999,12994600
7/14/2022,20.549999,20.809999,19.450001,20.23,20.23,10807500
7/15/2022,20.690001,21.76,20.07,21.25,21.25,10075300
7/18/2022,21.948999,23.59,21.68,22.25,22.25,10544100
7/19/2022,22.25,22.870001,20.530001,22.85,22.85,11286400
7/20/2022,23.09,27.549999,22.799999,27.379999,27.379999,18511500
7/21/2022,26.83,28.93,26.530001,28.209999,28.209999,11623900
7/22/2022,27.780001,28.9,24.73,25.379999,25.379999,10610500
7/25/2022,25.290001,26.17,24.17,25.200001,25.200001,6076000
7/26/2022,23.98,24.440001,23.23,24.18,24.18,8400400
7/27/2022,25.75,26.540001,24.086,26.360001,26.360001,10023400
7/28/2022,26.200001,27.75,25.129999,27.18,27.18,6644500
7/29/2022,27.16,29.6,26.08,29.15,29.15,9705300
8/1/2022,28.540001,31.27,28.26,30.17,30.17,7505100
8/2/2022,28.809999,34.830002,28.58,34.049999,34.049999,11973300
8/3/2022,34.75,35.59,32.5,34.900002,34.900002,10022200
8/4/2022,34.959999,37.970001,32.09,33.540001,33.540001,14196700
8/5/2022,34.709999,48.490002,34.630001,46.98,46.98,46780000
8/8/2022,46.889999,50.77,43.23,46.459999,46.459999,19293700
8/9/2022,44.849998,45.900002,40.57,41.43,41.43,9221600
8/10/2022,45.459999,48.095001,44.77,47.310001,47.310001,9899000
8/11/2022,50.259998,57.32,49.369999,50.130001,50.130001,16203900
8/12/2022,50.93,52.5,48.049999,52.099998,52.099998,9507600
8/15/2022,51.715,52.200001,48.799999,51,51,6212600
8/16/2022,50.900002,58.049999,48.937,54.59,54.59,12457300
8/17/2022,52.900002,54.419998,48.610001,49.619999,49.619999,8375100
8/18/2022,49.09,49.119999,45.849998,47.860001,47.860001,6089100
8/19/2022,45.619999,46.299999,41.904999,42.299999,42.299999,6723700
8/22/2022,40.290001,41.25,35.25,35.959999,35.959999,11598800
8/23/2022,36.09,36.43,34.055,34.700001,34.700001,8015100
8/24/2022,35.349998,37.816002,34.889999,36.09,36.09,6266900
8/25/2022,37.419998,39.279999,36.639999,38.490002,38.490002,7530900
8/26/2022,38.689999,39.5,34.049999,35.540001,35.540001,8092400
8/29/2022,34.650002,35.43,33.400002,34.209999,34.209999,5488300
8/30/2022,34.939999,36.41,31.93,33.09,33.09,5847000
8/31/2022,33.75,34.787998,32.080002,32.990002,32.990002,9461500
9/1/2022,32.349998,32.939999,30.389999,32.779999,32.779999,4981300
9/2/2022,33.880001,33.880001,30.360001,31.58,31.58,5970800
9/6/2022,31.6,32.299999,29.91,31.49,31.49,5725600
9/7/2022,31.219999,33.990002,30.801001,33.310001,33.310001,5324900
9/8/2022,32.18,34.02,31.698,33.98,33.98,5932700
9/9/2022,34.32,37.48,34.200001,36.619999,36.619999,5909000
9/12/2022,40.200001,42.490002,38.82,42.279999,42.279999,16409900
9/13/2022,37.200001,38.98,36.599998,36.810001,36.810001,10403000
9/14/2022,36.610001,36.799999,34.259998,36.07,36.07,7182300
9/15/2022,35.439999,38.48,35.310001,37.02,37.02,6449200
9/16/2022,35.119999,35.459999,32.509998,32.919998,32.919998,9187300
9/19/2022,32.529999,34.150002,32.220001,33.450001,33.450001,5680200
9/20/2022,32.509998,33.330002,30.91,30.969999,30.969999,6343700
9/21/2022,31.290001,33.57,30.42,30.66,30.66,8686800
9/22/2022,30.280001,30.82,26.85,26.969999,26.969999,9198400
9/23/2022,26.264999,26.996,25.253,26.200001,26.200001,7518000
9/26/2022,26.58,27.68,24.42,24.440001,24.440001,6432800
9/27/2022,26.110001,26.83,24.41,24.83,24.83,8337800
9/28/2022,25.17,27.280001,24.84,26.870001,26.870001,7253100
9/29/2022,24.02,24.200001,20.530001,21.57,21.57,21989700
9/30/2022,20.91,22.17,20,20.299999,20.299999,10923100
10/3/2022,20.41,21.84,19.299999,21.459999,21.459999,9347700
10/4/2022,22.889999,23.969999,22.389999,23.26,23.26,11527800
10/5/2022,22.01,22.299999,20.860001,21.549999,21.549999,9888400
10/6/2022,21.540001,22.66,20.584999,21.129999,21.129999,9051000
10/7/2022,20.440001,20.450001,18.809999,19.27,19.27,11195900
10/10/2022,19.25,19.290001,17.360001,18.209999,18.209999,9569800
10/11/2022,18.25,19.67,17.299999,18.32,18.32,12814600
10/12/2022,18.139999,19.26,17.42,19.07,19.07,7789600
10/13/2022,17.76,19.469999,17.049999,18.870001,18.870001,11808100
10/14/2022,19.450001,20.16,17.1,17.139999,17.139999,10373900
10/17/2022,17.93,18.93,17.51,18.219999,18.219999,9272300
10/18/2022,18.66,19.559999,18.108999,18.370001,18.370001,13359400
10/19/2022,17.57,17.690001,14.55,14.99,14.99,23577200
10/20/2022,14.9,15.74,14.25,14.48,14.48,14042300
10/21/2022,14.23,15.1,13.67,14.25,14.25,12982700
10/24/2022,14.07,14.07,12.9,13.38,13.38,11333600
10/25/2022,13.59,15.5,13.535,15.28,15.28,17136000
10/26/2022,14.77,16.42,14.71,15.1,15.1,14122100
10/27/2022,15.05,15.84,14.52,14.52,14.52,8891100
10/28/2022,14.22,14.7,13.61,14.49,14.49,8569600
10/31/2022,14.56,15.09,13.51,13.53,13.53,12557600
11/1/2022,15.26,16.07,14.941,15.28,15.28,19014900
11/2/2022,15.22,15.24,13.46,13.47,13.47,13984700
11/3/2022,13.31,14.63,12.74,14.35,14.35,16169100
11/4/2022,13.04,13.5,8.37,8.76,8.76,71102800
11/7/2022,8.77,8.88,6.68,7.39,7.39,52554300
11/8/2022,7.43,7.61,6.5,7.36,7.36,40354400
11/9/2022,7.73,8.38,7.26,7.59,7.59,26808400
11/10/2022,8.41,10.42,8.41,9.99,9.99,40212900
11/11/2022,9.11,11.9,8.92,11.88,11.88,34263300
11/14/2022,11.56,11.68,9.71,9.74,9.74,22210400
11/15/2022,10.56,10.91,9.77,9.93,9.93,22886800
11/16/2022,9.47,9.485,8.54,8.55,8.55,16513300
11/17/2022,8.1,8.48,7.9,8.32,8.32,15923400
11/18/2022,8.59,8.64,7.61,8.06,8.06,22335400
11/21/2022,7.67,7.77,6.86,7.05,7.05,16446300
11/22/2022,7.03,7.28,6.7,6.8,6.8,12983600
11/23/2022,7.32,8.23,7.03,8.12,8.12,24668200
11/25/2022,7.93,8.28,7.71,7.97,7.97,9203100
11/28/2022,7.8,8.13,7.41,7.47,7.47,10428500
11/29/2022,7.6,7.82,7.32,7.34,7.34,9222500
11/30/2022,7.01,7.74,6.79,7.71,7.71,17127700
12/1/2022,7.74,8.62,7.59,8.13,8.13,22853000
12/2/2022,7.8,8.18,7.47,8.07,8.07,12981300
12/5/2022,7.97,8.15,7.09,7.1,7.1,12299800
12/6/2022,7.17,7.19,6.5,6.71,6.71,16296900
12/7/2022,4.44,4.88,3.55,3.83,3.83,118483400
12/8/2022,4.02,5.24,3.87,4.96,4.96,70437100
12/9/2022,4.55,5.94,4.42,5.05,5.05,53062400
12/12/2022,5.12,5.19,4.67,4.95,4.95,18370700
12/13/2022,5.59,5.65,4.61,4.83,4.83,26877100
12/14/2022,4.74,5.59,4.74,5.26,5.26,22429000
12/15/2022,5.1,5.88,5.06,5.47,5.47,27233400
12/16/2022,5.3,5.51,4.89,5.03,5.03,18754900
12/19/2022,5,5,4.2,4.42,4.42,16893200
12/20/2022,4.3,4.44,4.06,4.16,4.16,10576500
12/21/2022,4.07,4.535,4.02,4.32,4.32,13707000
12/22/2022,4.22,4.26,3.762,4.13,4.13,17127600
12/23/2022,4.08,4.205,3.94,4.05,4.05,7929500
12/27/2022,3.94,4.02,3.695,3.72,3.72,10510800
12/28/2022,3.69,3.95,3.62,3.83,3.83,12017900
12/29/2022,3.84,4.52,3.82,4.45,4.45,17261500
12/30/2022,4.33,4.75,4.315,4.74,4.74,11800400
1/3/2023,4.81,4.88,4.42,4.63,4.63,12707300
1/4/2023,4.66,5.098,4.555,5.04,5.04,11970100
1/5/2023,4.87,4.92,4.51,4.55,4.55,9938400
1/6/2023,4.59,4.59,4.23,4.41,4.41,8401700
1/9/2023,4.47,4.79,4.39,4.44,4.44,9639200
1/10/2023,4.38,4.655,4.35,4.42,4.42,6300500
1/11/2023,4.48,5.83,4.47,5.5,5.5,38685700
1/12/2023,5.63,8.1,5.16,8.03,8.03,87408500
1/13/2023,7.42,8.44,6.49,7.02,7.02,67668200
1/17/2023,7.21,8.21,6.83,7.31,7.31,33801800
1/18/2023,7.68,8.3,6.892,6.98,6.98,35391500
1/19/2023,6.75,6.799,6.042,6.38,6.38,17168100
1/20/2023,6.495,6.55,6.06,6.49,6.49,13554000
1/23/2023,6.63,7.39,6.49,7.18,7.18,25017900
1/24/2023,6.985,7.56,6.62,6.64,6.64,13589600
1/25/2023,6.41,6.695,6.08,6.43,6.43,11322500
1/26/2023,6.81,7.15,6.15,6.5,6.5,18975400
1/27/2023,6.4,8.09,6.33,7.77,7.77,36032000
1/30/2023,8.35,10.866,8.112,10,10,108391200
1/31/2023,11.08,11.18,9.135,10.17,10.17,66572000
2/1/2023,10.1,14.35,9.85,13.56,13.56,86425400
2/2/2023,17.43,19.870001,13.41,14.25,14.25,148292700
2/3/2023,12.95,16.209999,12.95,14.45,14.45,61033600
2/6/2023,13.96,14.59,13.02,13.43,13.43,32385400
2/7/2023,13.36,13.79,12.1,13.19,13.19,25477500
2/8/2023,13,16.77,12.77,14.01,14.01,54973800
2/9/2023,15,15.4,11.8,11.95,11.95,36189100
2/10/2023,11.665,12.24,10.61,10.84,10.84,19145000
2/13/2023,10.66,11.36,10.17,11.02,11.02,17271100
2/14/2023,10.68,11.75,10.06,10.72,10.72,25744900
2/15/2023,10.545,12.805,10.52,12.69,12.69,31120300
2/16/2023,11.73,12.389,10.91,10.92,10.92,21378200
2/17/2023,11.28,11.9,10.88,11.37,11.37,20798800
2/21/2023,11.12,11.76,9.9,10.06,10.06,19919300
2/22/2023,10.31,10.815,9.56,10.07,10.07,13784000
2/23/2023,10.4,10.42,9.34,10.08,10.08,21841700
2/24/2023,8.89,9.05,7.55,8.01,8.01,35382600
2/27/2023,8.13,8.98,7.85,8.93,8.93,24503700
2/28/2023,8.68,9.91,8.65,9.42,9.42,20225000
3/1/2023,9.5,9.57,8.69,8.91,8.91,11435400
3/2/2023,8.58,9.73,8.42,9.47,9.47,15308900
3/3/2023,9.41,10.25,9.32,10.09,10.09,14166800
3/6/2023,10.13,10.38,9.09,9.11,9.11,10773000
3/7/2023,9.18,9.559,8.78,8.88,8.88,10801300
3/8/2023,8.9,9.22,8.62,8.85,8.85,7404000
3/9/2023,8.7,9.31,8.32,8.44,8.44,9779300
3/10/2023,8.35,8.4,7.17,7.31,7.31,15306600
3/13/2023,7.02,7.61,6.86,7.48,7.48,11063900
3/14/2023,7.73,8,6.61,6.83,6.83,12058300
3/15/2023,6.7,7.177,6.45,7.05,7.05,9637700
3/16/2023,6.92,7.585,6.63,7.41,7.41,11659700
3/17/2023,7.21,7.9,7.02,7.65,7.65,13091100
3/20/2023,7.43,7.82,6.87,7.07,7.07,9252400
3/21/2023,7.19,8.09,7.18,7.93,7.93,9893300
3/22/2023,10.15,10.25,8.4,8.43,8.43,48636600
3/23/2023,8.63,9.47,7.87,8.35,8.35,18692100
3/24/2023,8.18,8.47,7.95,8.19,8.19,8137500
3/27/2023,8.35,8.445,7.57,7.62,7.62,7406800
3/28/2023,7.57,7.73,7.21,7.36,7.36,6727900
3/29/2023,7.47,7.9,7.362,7.87,7.87,6442000
3/30/2023,8.08,9,8.075,8.83,8.83,15922100
3/31/2023,8.9,9.79,8.77,9.79,9.79,13497400
4/3/2023,9.64,10.16,9.085,9.29,9.29,13477600
4/4/2023,9.44,9.72,8.93,9.5,9.5,9428200
4/5/2023,9.38,9.38,8.39,8.5,8.5,8720200
4/6/2023,8.37,9.03,8.16,9.01,9.01,7071900
4/10/2023,9,9.35,8.62,9.31,9.31,8839800
4/11/2023,9.79,10.85,9.6,9.76,9.76,22071700
4/12/2023,10.13,10.32,8.79,9.24,9.24,15732000
4/13/2023,9.27,9.77,9.201,9.37,9.37,8281000
4/14/2023,9.47,9.8,8.68,8.97,8.97,8469000
4/17/2023,8.91,9.219,8.68,9.06,9.06,6898200
4/18/2023,9.22,9.285,8.76,8.8,8.8,6657100
4/19/2023,8.6,8.843,8.295,8.63,8.63,7126700
4/20/2023,8.3,8.51,7.91,8,8,8496200
4/21/2023,7.97,8.29,7.73,8.14,8.14,5858800
4/24/2023,8.1,8.695,8,8.37,8.37,8456300
4/25/2023,8.33,8.47,7.45,7.55,7.55,8617000
4/26/2023,7.74,7.85,7.43,7.52,7.52,5008700
4/27/2023,7.56,7.63,7.23,7.34,7.34,7309100
4/28/2023,7.22,7.46,6.855,6.94,6.94,8230100
5/1/2023,7.29,7.5,6.7,6.93,6.93,10415000
5/2/2023,6.79,7.34,6.7,7.22,7.22,10817800
5/3/2023,7.12,7.51,7.01,7.07,7.07,7313900
5/4/2023,7.1,7.43,6.92,7.2,7.2,17286200
5/5/2023,10.03,11.19,8.76,8.96,8.96,79284500
5/8/2023,9.11,11.7,8.86,11.3,11.3,51247700
5/9/2023,10.84,13.28,10.65,11.85,11.85,56630200
5/10/2023,12.15,13.7,11.83,13.15,13.15,41742200
5/11/2023,12.99,13.25,11.64,11.96,11.96,23912300
5/12/2023,11.87,11.87,10.23,10.5,10.5,16624500
5/15/2023,10.425,11.595,10.16,11.58,11.58,13661100
5/16/2023,11.41,11.49,10.6,10.6,10.6,9730700
5/17/2023,10.8,11.86,10.2,11.8,11.8,14589200
5/18/2023,11.66,12.65,11.55,11.96,11.96,15801200
5/19/2023,11.895,12.41,10.27,10.74,10.74,15787000
5/22/2023,10.765,11.74,10.335,11.47,11.47,13226900
5/23/2023,11.58,13.13,11.42,11.91,11.91,26086000
5/24/2023,11.76,12.03,10.88,11.53,11.53,14133900
5/25/2023,12.1,12.1,10.675,10.94,10.94,13035700
5/26/2023,10.89,11.97,10.7,11.74,11.74,13353500
5/30/2023,12.41,14.07,12.23,13.72,13.72,30834500
5/31/2023,13.21,13.25,12.062,12.92,12.92,17723500
6/1/2023,13.8,16.93,13.16,15.8,15.8,49998300
6/2/2023,14.98,16.23,14.53,15.68,15.68,31105000
6/5/2023,15.8,16.450001,14.89,15,15,14255800
6/6/2023,14.75,15.25,14.32,14.78,14.78,16494000
6/7/2023,15.31,16.48,15.05,15.53,15.53,22191000
6/8/2023,18.82,26.09,17.629999,24.23,24.23,175781000
6/9/2023,25.49,27.33,18.700001,19.07,19.07,99623100
6/12/2023,18.5,21.969999,18.459999,21.26,21.26,52898200
6/13/2023,22.120001,24.18,21.07,23.51,23.51,40972000
6/14/2023,23.08,24.6,22.52,23.4,23.4,27648300
6/15/2023,22.73,27.540001,22.219999,26.379999,26.379999,44798300
6/16/2023,27.25,28.52,24.43,25.32,25.32,34766900
6/20/2023,24.934999,26.857,23.113001,23.52,23.52,23423900
6/21/2023,23.74,25.225,22.610001,24.17,24.17,19327200
6/22/2023,23.790001,25.969999,23.07,25.540001,25.540001,20433200
6/23/2023,24.99,25.870001,21.4,21.41,21.41,29560100
6/26/2023,21.639999,22.33,20.6,20.91,20.91,12252700
6/27/2023,21.85,24.51,21.15,24.299999,24.299999,19206800
6/28/2023,23.719999,28.395,23.66,28.030001,28.030001,34977700
6/29/2023,29.01,29.129999,24.66,25.74,25.74,28143000
6/30/2023,26.780001,27.450001,25.15,25.92,25.92,19331600
7/3/2023,25.9,26.35,25.200001,25.799999,25.799999,7548200
7/5/2023,26.49,26.82,24.450001,25.85,25.85,13080500
7/6/2023,25.299999,25.68,23.43,24.32,24.32,13141400
7/7/2023,24.85,29.809999,24.68,29.450001,29.450001,29286100
7/10/2023,29.360001,34.59,28.120001,34.27,34.27,48778100
7/11/2023,34.41,37.580002,32.82,35.57,35.57,42291200
7/12/2023,37.389999,44.639999,35.592999,38.889999,38.889999,72824900
7/13/2023,35.669998,39.43,34.599998,37.68,37.68,45335300
7/14/2023,36.889999,41.279999,35.570999,37.700001,37.700001,29171900
7/17/2023,37.77,39.900002,36.189999,36.529999,36.529999,21073700
7/18/2023,36.599998,42.27,36.32,39.799999,39.799999,38800400
7/19/2023,53.990002,56.919998,47.099998,55.799999,55.799999,119949000
